date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:40	7062/7062	---M--	200	added ('OK')	image/png	etag:%221b96-65f58ccc-e4a9094e03d327c5;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/moz1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/moz1.png	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:41	71162/71162	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202024%2009:42:39%20GMT	https://www.crantia.com/search-engine-optimization/	D:/coding/Digify/www.crantia.com/search-engine-optimization/index.html	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:41	4381/4381	---M--	200	added ('OK')	image/png	etag:%22111d-65f58ccc-29a0abbeb4c72526;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/semrush1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/semrush1.png	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:42	4210/4210	---M--	200	added ('OK')	image/png	etag:%221072-65f58ccc-60614bea5df03d5b;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/ubersuggest1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/ubersuggest1.png	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:42	10864/10864	---M--	200	added ('OK')	image/png	etag:%222a70-65f58ccc-8d12fc85a39d75;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/yoast1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/digital_marketing/yoast1.png	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:42	99580/99580	---M--	200	added ('OK')	image/webp	etag:%22184fc-65f58cc9-d99a66780a418909;;;%22	https://www.crantia.com/wp-content/uploads/2024/02/cover-01-5.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/02/cover-01-5.webp	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:43	98596/98596	---M--	200	added ('OK')	image/webp	etag:%2218124-65f58cc9-f5ae5d40fa0a8d4f;;;%22	https://www.crantia.com/wp-content/uploads/2024/02/1-01.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/02/1-01.webp	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:44	65280/65280	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202024%2009:42:42%20GMT	https://www.crantia.com/ancy-home-nursing/	D:/coding/Digify/www.crantia.com/ancy-home-nursing/index.html	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:45	47940/47940	---M-Z	200	added ('OK')	text/css	etag:%22bb44-665568f1-9b052861316f08d8;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/style.css?ver=1718185266	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/stylea297.css	(from https://www.crantia.com/ecommerce-development/)
15:12:45	65323/65323	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202024%2009:42:44%20GMT	https://www.crantia.com/bimlabs/	D:/coding/Digify/www.crantia.com/bimlabs/index.html	(from https://www.crantia.com/best-digital-marketing-company-in-trivandrum/)
15:12:45	19382/19382	---M-Z	200	added ('OK')	text/css	etag:%224bb6-663c9c94-55c0543de014ffca;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/nav.css?ver=1718185266	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/nava297.css	(from https://www.crantia.com/ecommerce-development/)
15:12:46	24016/24016	---M-Z	200	added ('OK')	text/css	etag:%225dd0-6655c60e-c6012c8797801956;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/responsive.css?ver=1718185266	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/responsivea297.css	(from https://www.crantia.com/ecommerce-development/)
15:12:46	9523/9523	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:45%20GMT	https://www.crantia.com/wp-json/wp/v2/pages/33	D:/coding/Digify/www.crantia.com/wp-json/wp/v2/pages/33.json	(from https://www.crantia.com/ecommerce-development/)
15:12:47	2521/2521	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:46%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fecommerce-development%2F	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embedbefa.json	(from https://www.crantia.com/ecommerce-development/)
15:12:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jun%202024%2009:42:46%20GMT	https://www.crantia.com/?p=33	D:/coding/Digify/www.crantia.com/indexdd23.html	(from https://www.crantia.com/ecommerce-development/)
15:12:47	2688/2688	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Jun%202024%2009:42:46%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fecommerce-development%2F&format=xml	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embedcb63	(from https://www.crantia.com/ecommerce-development/)
15:12:48	10492/10492	---M--	200	added ('OK')	image/png	etag:%2228fc-65f58ccc-aeaee481a374521d;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/magento1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/magento1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:48	194209/194209	---M--	200	added ('OK')	image/jpeg	etag:%222f6a1-65f58ccc-d33e5ef5f965d8d1;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/ecommerce.jpg	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/ecommerce.jpg	(from https://www.crantia.com/ecommerce-development/)
15:12:48	6459/6459	---M--	200	added ('OK')	image/png	etag:%22193b-65f58ccc-74ae6054bcfcf584;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/shopify1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/shopify1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:48	8126/8126	---M--	200	added ('OK')	image/png	etag:%221fbe-65f58ccc-9b72555b30e6cb2b;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/woo_commerce1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/woo_commerce1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:48	16464/16464	---M--	200	added ('OK')	image/png	etag:%224050-65f58ccc-b79d2e3cd9a7e36a;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/appacheserver1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/appacheserver1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:48	8523/8523	---M--	200	added ('OK')	image/png	etag:%22214b-65f58ccc-8bc508bd9627dc49;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/codelignator1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/codelignator1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:49	7587/7587	---M--	200	added ('OK')	image/png	etag:%221da3-65f58ccc-d1d62d8c5dc71b76;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/laravel1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/laravel1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:49	6511/6511	---M--	200	added ('OK')	image/png	etag:%22196f-65f58ccc-f5626ec14b0e9884;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/mongodb1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/mongodb1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:49	7467/7467	---M--	200	added ('OK')	image/png	etag:%221d2b-65f58ccc-a9a8766285530237;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/mysql1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/mysql1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:49	10062/10062	---M--	200	added ('OK')	image/png	etag:%22274e-65f58ccc-bf387fb40cf1384;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/php1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/ecommerce_developmwnt/php1.png	(from https://www.crantia.com/ecommerce-development/)
15:12:51	47940/47940	---M-Z	200	added ('OK')	text/css	etag:%22bb44-665568f1-9b052861316f08d8;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/style.css?ver=1718185267	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/stylea6a2.css	(from https://www.crantia.com/mobile-app-development/)
15:12:51	19382/19382	---M-Z	200	added ('OK')	text/css	etag:%224bb6-663c9c94-55c0543de014ffca;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/nav.css?ver=1718185267	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/nava6a2.css	(from https://www.crantia.com/mobile-app-development/)
15:12:52	24016/24016	---M-Z	200	added ('OK')	text/css	etag:%225dd0-6655c60e-c6012c8797801956;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/responsive.css?ver=1718185267	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/responsivea6a2.css	(from https://www.crantia.com/mobile-app-development/)
15:12:52	9472/9472	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:51%20GMT	https://www.crantia.com/wp-json/wp/v2/pages/35	D:/coding/Digify/www.crantia.com/wp-json/wp/v2/pages/35.json	(from https://www.crantia.com/mobile-app-development/)
15:12:52	2514/2514	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:51%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fmobile-app-development%2F	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed0a42.json	(from https://www.crantia.com/mobile-app-development/)
15:12:52	2681/2681	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Jun%202024%2009:42:51%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fmobile-app-development%2F&format=xml	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed65f6	(from https://www.crantia.com/mobile-app-development/)
15:12:53	127400/127400	---M--	200	added ('OK')	image/jpeg	etag:%221f1a8-65f58ccc-66d846bc919df635;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/mobile-app-development.jpg	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/mobile-app-development.jpg	(from https://www.crantia.com/mobile-app-development/)
15:12:53	8595/8595	---M--	200	added ('OK')	image/png	etag:%222193-65f58ccc-116982c8aa11356;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/android1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/android1.png	(from https://www.crantia.com/mobile-app-development/)
15:12:53	7448/7448	---M--	200	added ('OK')	image/png	etag:%221d18-65f58ccc-131b5436bb51673e;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/firebase1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/firebase1.png	(from https://www.crantia.com/mobile-app-development/)
15:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jun%202024%2009:42:52%20GMT	https://www.crantia.com/?p=35	D:/coding/Digify/www.crantia.com/index5c90.html	(from https://www.crantia.com/mobile-app-development/)
15:12:54	4717/4717	---M--	200	added ('OK')	image/png	etag:%22126d-65f58ccc-d7f1d0653fa4ed7b;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/flutter1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/flutter1.png	(from https://www.crantia.com/mobile-app-development/)
15:12:54	6019/6019	---M--	200	added ('OK')	image/png	etag:%221783-65f58ccc-abdb61252059d714;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/reactnative1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/reactnative1.png	(from https://www.crantia.com/mobile-app-development/)
15:12:55	3266/3266	---M--	200	added ('OK')	image/png	etag:%22cc2-65f58ccc-d1d241272e4f0d96;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/ios1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/mobile_app_development/ios1.png	(from https://www.crantia.com/mobile-app-development/)
15:12:55	8530/8530	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:54%20GMT	https://www.crantia.com/wp-json/wp/v2/pages/37	D:/coding/Digify/www.crantia.com/wp-json/wp/v2/pages/37.json	(from https://www.crantia.com/branding/)
15:12:55	2345/2345	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:54%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fbranding%2F	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embedebdb.json	(from https://www.crantia.com/branding/)
15:12:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jun%202024%2009:42:55%20GMT	https://www.crantia.com/?p=37	D:/coding/Digify/www.crantia.com/index4837.html	(from https://www.crantia.com/branding/)
15:12:56	2512/2512	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Jun%202024%2009:42:55%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fbranding%2F&format=xml	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed1d9a	(from https://www.crantia.com/branding/)
15:12:56	4900/4900	---M--	200	added ('OK')	image/png	etag:%221324-65f58ccc-ebedcf7887712721;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/aftereffect1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/aftereffect1.png	(from https://www.crantia.com/branding/)
15:12:56	49990/49990	---M--	200	added ('OK')	image/jpeg	etag:%22c346-65f58ccc-3fb39d36fcdd34b1;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/branding.jpg	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/branding.jpg	(from https://www.crantia.com/branding/)
15:12:57	7019/7019	---M--	200	added ('OK')	image/png	etag:%221b6b-65f58ccc-df738afecef73db0;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/canva1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/canva1.png	(from https://www.crantia.com/branding/)
15:12:57	6505/6505	---M--	200	added ('OK')	image/png	etag:%221969-65f58ccc-7cfbb3b90f674b;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/davinci.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/davinci.png	(from https://www.crantia.com/branding/)
15:12:57	3824/3824	---M--	200	added ('OK')	image/png	etag:%22ef0-65f58ccc-9733e6bd9e4d74f9;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/illastrator1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/illastrator1.png	(from https://www.crantia.com/branding/)
15:12:57	13720/13720	---M--	200	added ('OK')	image/png	etag:%223598-65f58ccc-171e65785f0281d5;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/photoshop1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/photoshop1.png	(from https://www.crantia.com/branding/)
15:12:58	3704/3704	---M--	200	added ('OK')	image/png	etag:%22e78-65f58ccc-23cd13786e98a50c;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/premierpro1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/tools/branding/premierpro1.png	(from https://www.crantia.com/branding/)
15:12:58	8923/8923	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:57%20GMT	https://www.crantia.com/wp-json/wp/v2/pages/13	D:/coding/Digify/www.crantia.com/wp-json/wp/v2/pages/13.json	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:12:58	2393/2393	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:42:57%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fbest-web-design-company-in-kerala%2F	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed0a65.json	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:12:59	2564/2564	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Jun%202024%2009:42:58%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fbest-web-design-company-in-kerala%2F&format=xml	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embedf640	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:12:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jun%202024%2009:42:58%20GMT	https://www.crantia.com/?p=13	D:/coding/Digify/www.crantia.com/index2dc4.html	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:12:59	310609/310609	---M--	200	added ('OK')	image/jpeg	etag:%224bd51-65f58ccc-cb4c54908dddd8a3;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/service.jpg	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/service.jpg	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:12:59	114574/114574	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bf8e-66483f5f-10433f1efe14261c;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/insidestory.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/insidestory.svg	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:13:00	20681/20681	---M-Z	200	added ('OK')	image/svg+xml	etag:%2250c9-66483f5e-2026f8ea4510610c;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/radianz.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/radianz.svg	(from https://www.crantia.com/best-web-design-company-in-kerala/)
15:13:00	47940/47940	---M-Z	200	added ('OK')	text/css	etag:%22bb44-665568f1-9b052861316f08d8;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/style.css?ver=1718185268	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/style1560.css	(from https://www.crantia.com/careers/)
15:13:00	19382/19382	---M-Z	200	added ('OK')	text/css	etag:%224bb6-663c9c94-55c0543de014ffca;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/nav.css?ver=1718185268	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/nav1560.css	(from https://www.crantia.com/careers/)
15:13:01	24016/24016	---M-Z	200	added ('OK')	text/css	etag:%225dd0-6655c60e-c6012c8797801956;gz%22	https://www.crantia.com/wp-content/themes/crantianewtheme/css/responsive.css?ver=1718185268	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/css/responsive1560.css	(from https://www.crantia.com/careers/)
15:13:01	7777/7777	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:43:00%20GMT	https://www.crantia.com/wp-json/wp/v2/pages/16	D:/coding/Digify/www.crantia.com/wp-json/wp/v2/pages/16.json	(from https://www.crantia.com/careers/)
15:13:01	2219/2219	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:43:00%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fcareers%2F	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed3e1a.json	(from https://www.crantia.com/careers/)
15:13:01	2386/2386	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Jun%202024%2009:43:00%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fcareers%2F&format=xml	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed2ceb	(from https://www.crantia.com/careers/)
15:13:02	2634/2634	---M--	200	added ('OK')	image/png	etag:%22a4a-65f58ccc-2de12d57e2493964;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/career1.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/career1.png	(from https://www.crantia.com/careers/)
15:13:02	4209/4209	---M--	200	added ('OK')	image/png	etag:%221071-65f58ccc-6e902813f9b89bb;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/career2.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/career2.png	(from https://www.crantia.com/careers/)
15:13:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jun%202024%2009:43:01%20GMT	https://www.crantia.com/?p=16	D:/coding/Digify/www.crantia.com/index0e62.html	(from https://www.crantia.com/careers/)
15:13:02	5922/5922	---M--	200	added ('OK')	image/png	etag:%221722-65f58ccc-cc9630a5037bb97b;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/career3.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/career3.png	(from https://www.crantia.com/careers/)
15:13:02	3581/3581	---M--	200	added ('OK')	image/png	etag:%22dfd-65f58ccc-5915cf41590af3ab;;;%22	https://www.crantia.com/wp-content/themes/crantianewtheme/images/career4.png	D:/coding/Digify/www.crantia.com/wp-content/themes/crantianewtheme/images/career4.png	(from https://www.crantia.com/careers/)
15:13:03	303036/303036	---M--	200	added ('OK')	image/webp	etag:%2249fbc-65f58cca-407b8de484b585f6;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c2.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c2.webp	(from https://www.crantia.com/careers/)
15:13:03	66446/66446	---M--	200	added ('OK')	image/webp	etag:%221038e-65f58cca-77b174fea762db03;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c1.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c1.webp	(from https://www.crantia.com/careers/)
15:13:03	98952/98952	---M--	200	added ('OK')	image/webp	etag:%2218288-65f58cca-a9de0ed6cd0ba0df;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c7.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c7.webp	(from https://www.crantia.com/careers/)
15:13:03	96638/96638	---M--	200	added ('OK')	image/webp	etag:%221797e-65f58cca-f993b37551abc426;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c3.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c3.webp	(from https://www.crantia.com/careers/)
15:13:03	75586/75586	---M--	200	added ('OK')	image/webp	etag:%2212742-65f58cca-c6da0976b368068d;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c4.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c4.webp	(from https://www.crantia.com/careers/)
15:13:04	35980/35980	---M--	200	added ('OK')	image/webp	etag:%228c8c-65f58cca-771e8dcbf41c1326;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c5.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c5.webp	(from https://www.crantia.com/careers/)
15:13:05	62282/62282	---M--	200	added ('OK')	image/webp	etag:%22f34a-65f58cca-870b6ffe7813c08f;;;%22	https://www.crantia.com/wp-content/uploads/2023/12/c6.webp	D:/coding/Digify/www.crantia.com/wp-content/uploads/2023/12/c6.webp	(from https://www.crantia.com/careers/)
15:13:05	7829/7829	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:43:04%20GMT	https://www.crantia.com/wp-json/wp/v2/pages/20	D:/coding/Digify/www.crantia.com/wp-json/wp/v2/pages/20.json	(from https://www.crantia.com/clients/)
15:13:05	2226/2226	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Jun%202024%2009:43:04%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fclients%2F	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed449f.json	(from https://www.crantia.com/clients/)
15:13:06	2397/2397	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Jun%202024%2009:43:05%20GMT	https://www.crantia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.crantia.com%2Fclients%2F&format=xml	D:/coding/Digify/www.crantia.com/wp-json/oembed/1.0/embed6fd1	(from https://www.crantia.com/clients/)
15:13:06	8971/8971	---M-Z	200	added ('OK')	image/svg+xml	etag:%22230b-66483f5d-cdf3cc1e17a954d5;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/zoeoverseas.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/zoeoverseas.svg	(from https://www.crantia.com/clients/)
15:13:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jun%202024%2009:43:05%20GMT	https://www.crantia.com/?p=20	D:/coding/Digify/www.crantia.com/index341b.html	(from https://www.crantia.com/clients/)
15:13:06	3919/3919	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f4f-66483f5e-f19338aeee041caf;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/s2homes.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/s2homes.svg	(from https://www.crantia.com/clients/)
15:13:07	9215/9215	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223ff-66483f5e-fa12d293c0c6938a;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/nanogence.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/nanogence.svg	(from https://www.crantia.com/clients/)
15:13:07	78670/78670	---M-Z	200	added ('OK')	image/svg+xml	etag:%221334e-66483f61-b3d49e68afdc1f84;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/logo3.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/logo3.svg	(from https://www.crantia.com/clients/)
15:13:08	46481/46481	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b591-66483f61-32e97974a8c2a53f;gz%22	https://www.crantia.com/wp-content/uploads/2024/05/logo-5.svg	D:/coding/Digify/www.crantia.com/wp-content/uploads/2024/05/logo-5.svg	(from https://www.crantia.com/clients/)
